transaction_id,user_id,timestamp,amount,mcc,country,home_country,hour,day_of_week,is_card_present,credit_limit,avg_user_spend,is_anomaly,anomaly_type,log_amount,amount_to_avg_ratio,amount_to_limit_ratio,is_foreign,hour_bin,is_weekend,mcc_risk_score,velocity_1h
TXN_0765491,490,2023-11-16 09:16:00,18.35,5812,DE,DE,9,3,0,2000,9.764550296103357,0,normal,2.962692419475791,1.879246618052256,0.0091749999954125,0,1,0,0.1,1
TXN_0003363,335,2023-04-07 09:45:00,11.84,5734,AT,AT,9,4,1,1000,17.256220680127853,0,normal,2.552565298261815,0.6861293404473855,0.01183999998816,0,1,0,0.5,1
TXN_0199856,451,2023-01-04 08:38:00,125.04,5999,FR,FR,8,2,1,5000,56.70179270074712,0,normal,4.836599316889074,2.205221243262935,0.0250079999949984,0,1,0,0.4,1
TXN_0973634,356,2023-12-01 10:16:00,12.52,4722,DE,DE,10,4,1,2000,26.596098024392095,0,normal,2.604170070614818,0.4707457281053708,0.0062599999968699,0,1,0,0.3,1
TXN_0961061,309,2023-05-29 15:03:00,20.24,5734,DE,DE,15,0,1,10000,16.06055864801082,0,normal,3.055886196373738,1.260230056958621,0.0020239999997975,0,2,0,0.5,1
TXN_0117824,365,2023-12-28 07:35:00,46.61,6011,NL,NL,7,3,1,5000,61.35595025403019,0,normal,3.863042823206427,0.7596655099848755,0.0093219999981356,0,1,0,0.6,1
TXN_0215599,19,2023-06-12 20:50:00,20.67,6011,AT,AT,20,0,1,20000,81.08831661283305,0,normal,3.075928815548268,0.2549072493856841,0.0010334999999483,0,3,0,0.6,1
TXN_0204911,439,2023-05-14 17:03:00,188.57,5999,DE,DE,17,6,1,1000,135.87692970621373,0,normal,5.244758349453473,1.387799967366915,0.18856999981143,0,2,1,0.4,1
TXN_0509610,170,2023-03-02 17:26:00,80.13,5734,CH,CH,17,3,1,20000,83.97599647220788,0,normal,4.396052806406973,0.9542012290657134,0.0040064999997996,0,2,0,0.5,1
TXN_0204150,115,2023-05-02 19:11:00,26.16,5944,US,US,19,1,1,20000,35.69506143711371,0,normal,3.3017453026904953,0.7328744709744592,0.0013079999999346,0,3,0,0.7,1
TXN_0767424,276,2023-01-23 11:09:00,79.76,5411,CH,CH,11,0,1,1000,39.490473398861425,0,normal,4.391481793444637,2.0197275726396344,0.07975999992024,0,1,0,0.1,1
TXN_0421306,452,2023-07-17 16:20:00,9.75,7922,AT,AT,16,0,0,20000,14.359391712657713,0,normal,2.3749057545736716,0.6789980742991616,0.0004874999999756,0,2,0,0.2,1
TXN_0337411,418,2023-06-28 17:54:00,74.48,5541,CH,CH,17,2,0,2000,76.09586689265439,0,normal,4.32386772050035,0.978765366144009,0.03723999998138,0,2,0,0.2,1
TXN_0058112,230,2023-02-06 16:02:00,56.71,5411,GB,GB,16,0,0,2000,48.371070118139386,0,normal,4.055430468722875,1.1723949602334416,0.0283549999858225,0,2,0,0.1,1
TXN_0858014,271,2023-11-18 13:14:00,51.21,5999,GB,GB,13,5,1,2000,50.40898183203729,0,normal,3.955274047422461,1.0158903656245497,0.0256049999871975,0,2,1,0.4,1
TXN_0418255,321,2023-01-30 06:21:00,50.06,5912,DE,DE,6,0,1,20000,53.320501917269866,0,normal,3.9330014118133376,0.9388508596340748,0.0025029999998748,0,1,0,0.1,1
TXN_0301758,393,2023-04-20 14:36:00,10.75,5541,DE,DE,14,3,1,5000,21.99967012340136,0,normal,2.463853240590168,0.4886436683394358,0.0021499999995699,0,2,0,0.2,1
TXN_0807133,430,2023-05-10 17:19:00,3.73,5999,DE,DE,17,2,0,20000,8.441815366909477,0,normal,1.5539252025038417,0.4418480381332367,0.0001864999999906,0,2,0,0.4,1
TXN_0559997,257,2023-05-25 09:11:00,19.49,5411,CH,CH,9,3,1,20000,22.4771546931323,0,normal,3.0199369622508083,0.8671025936771439,0.0009744999999512,0,1,0,0.1,1
TXN_0653123,98,2023-07-10 12:34:00,50.08,5999,DE,DE,12,0,1,10000,40.46325507874254,0,normal,3.9333930311643384,1.2376660914915751,0.0050079999994991,0,2,0,0.4,1
TXN_0608436,315,2023-11-07 08:39:00,122.42,5944,NL,NL,8,1,1,2000,108.19718085322802,0,normal,4.815593172892921,1.1314527597037192,0.0612099999693949,0,1,0,0.7,1
TXN_0323455,37,2023-05-13 09:35:00,19.34,4722,GB,GB,9,5,1,5000,28.544743931167563,0,normal,3.012589390620414,0.6775327664211479,0.0038679999992263,0,1,1,0.3,1
TXN_0400440,410,2023-05-01 09:05:00,29.11,5812,DE,DE,9,0,0,10000,26.706021052197567,0,normal,3.4048573424936426,1.0900163245242511,0.0029109999997089,0,1,0,0.1,1
